Time,o[t],d[t],v[t],M_fl[t],x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4
56320,0.990328,0.825530,0.092508,0.075629,-0.384974,2.132444,-0.712623,1.835668,-0.518835,1.961560,-0.932505,1.715527,-0.743822,2.275096
56640,0.916070,0.825237,0.089038,0.067311,-0.382304,2.133940,-0.710639,1.838070,-0.515379,1.963413,-0.930597,1.717839,-0.741853,2.277658
56960,0.972000,0.825050,0.094118,0.075478,-0.379309,2.135662,-0.708302,1.840132,-0.512964,1.965096,-0.928523,1.719998,-0.739781,2.279758
57280,0.992909,0.825276,0.096019,0.078680,-0.377176,2.138352,-0.706069,1.842330,-0.511014,1.967792,-0.926265,1.722024,-0.736582,2.281239
57600,0.990454,0.824829,0.095551,0.078061,-0.374331,2.140543,-0.703726,1.844451,-0.507531,1.969121,-0.923695,1.724009,-0.734936,2.283992
57920,0.965676,0.825138,0.087183,0.069469,-0.372582,2.144042,-0.701338,1.846456,-0.505701,1.971653,-0.920749,1.725928,-0.731830,2.285483
58240,0.953752,0.825193,0.092549,0.072839,-0.370239,2.145841,-0.698802,1.848374,-0.502782,1.973827,-0.917409,1.727725,-0.729477,2.287804
58560,0.952581,0.825244,0.102144,0.080297,-0.366973,2.146992,-0.696152,1.850077,-0.500537,1.975866,-0.913854,1.729253,-0.726393,2.290093
58880,0.956802,0.825274,0.086400,0.068224,-0.363992,2.148023,-0.693553,1.851879,-0.498039,1.978162,-0.910659,1.730664,-0.723983,2.292078
59200,0.953909,0.825261,0.098344,0.077418,-0.361085,2.150154,-0.690851,1.853585,-0.495199,1.979765,-0.906866,1.732073,-0.721448,2.294002
59520,0.978625,0.825541,0.086570,0.069939,-0.359104,2.152962,-0.688141,1.855255,-0.491929,1.981790,-0.902843,1.733174,-0.718611,2.294995
59840,0.969872,0.825392,0.096760,0.077458,-0.356213,2.154537,-0.685234,1.856640,-0.488888,1.983033,-0.898590,1.733979,-0.716179,2.297436
60160,0.965441,0.825730,0.078405,0.062504,-0.353648,2.156382,-0.682284,1.857959,-0.487099,1.985623,-0.894093,1.734470,-0.712668,2.299033
60480,0.974462,0.825397,0.082153,0.066077,-0.350330,2.157482,-0.679255,1.859161,-0.483713,1.987172,-0.889782,1.734686,-0.710608,2.301364
60800,0.967914,0.825525,0.084258,0.067325,-0.348032,2.160249,-0.676225,1.860283,-0.481131,1.989366,-0.885259,1.734841,-0.707455,2.302695
61120,0.952121,0.825260,0.090622,0.071206,-0.345215,2.162056,-0.673129,1.861336,-0.477845,1.990676,-0.880450,1.734745,-0.704946,2.305106
61440,0.957760,0.825460,0.073746,0.058303,-0.342726,2.163984,-0.669962,1.862234,-0.475822,1.992978,-0.875517,1.734360,-0.701402,2.306620
61760,0.959566,0.825053,0.074146,0.058701,-0.339089,2.164402,-0.666356,1.863193,-0.472260,1.994249,-0.870323,1.733695,-0.699495,2.309135
62080,0.895284,0.825209,0.091880,0.067881,-0.336426,2.167030,-0.662646,1.864129,-0.470414,1.996571,-0.865234,1.732887,-0.695907,2.310268
62400,0.919818,0.825145,0.072906,0.055335,-0.334067,2.168780,-0.659309,1.865200,-0.467569,1.998554,-0.859987,1.731980,-0.693469,2.312176
62720,0.924240,0.824812,0.085085,0.064862,-0.331161,2.170803,-0.655704,1.866238,-0.464566,1.999796,-0.854549,1.730971,-0.691396,2.314396
63040,0.937673,0.825003,0.080445,0.062231,-0.329126,2.173542,-0.652030,1.867509,-0.462861,2.002274,-0.849132,1.729964,-0.688400,2.315923
63360,0.944663,0.824580,0.088450,0.068898,-0.326144,2.175029,-0.648111,1.868696,-0.459504,2.003710,-0.843702,1.729045,-0.686780,2.318582
63680,0.883222,0.824673,0.082133,0.059823,-0.323859,2.178306,-0.644543,1.869678,-0.457764,2.006136,-0.838362,1.728237,-0.683565,2.319941
64000,0.938192,0.824615,0.078683,0.060873,-0.321707,2.180325,-0.640961,1.870761,-0.454928,2.008292,-0.833211,1.727646,-0.681150,2.321952
64320,0.957116,0.824388,0.079864,0.063015,-0.318288,2.180949,-0.637078,1.871855,-0.451921,2.009575,-0.827935,1.727170,-0.679151,2.324204
64640,0.967271,0.824776,0.086810,0.069255,-0.315770,2.183231,-0.633192,1.873155,-0.450237,2.012071,-0.822567,1.726783,-0.675476,2.325281
64960,0.950453,0.824491,0.073438,0.057549,-0.312882,2.184598,-0.629632,1.874372,-0.446504,2.013380,-0.817281,1.726514,-0.673445,2.327692
65280,0.943253,0.824627,0.081626,0.063491,-0.310585,2.187591,-0.625794,1.875493,-0.444164,2.015238,-0.811963,1.726329,-0.670263,2.329113
65600,0.966117,0.824572,0.086372,0.068807,-0.307771,2.189116,-0.621788,1.876932,-0.440750,2.016834,-0.806702,1.726306,-0.667844,2.331156
65920,0.954905,0.824741,0.086343,0.067999,-0.304860,2.190235,-0.618240,1.877725,-0.438591,2.018863,-0.801579,1.726393,-0.664353,2.332978
66240,0.973752,0.824599,0.090911,0.072997,-0.301695,2.191456,-0.614342,1.878921,-0.435475,2.020608,-0.796450,1.726599,-0.662222,2.335227
66560,0.965729,0.824886,0.094540,0.075312,-0.299431,2.194492,-0.610331,1.880512,-0.433183,2.022616,-0.791412,1.726918,-0.658922,2.336474
66880,0.977602,0.824855,0.080655,0.065039,-0.296701,2.195922,-0.606686,1.881901,-0.429653,2.023946,-0.786417,1.727370,-0.656406,2.338571
67200,0.973064,0.825020,0.078639,0.063132,-0.293557,2.196636,-0.603100,1.882614,-0.426989,2.025927,-0.781523,1.727868,-0.652984,2.340245
67520,0.979747,0.825139,0.099592,0.080513,-0.290649,2.198555,-0.598720,1.884185,-0.424608,2.027792,-0.776639,1.728462,-0.650068,2.342237
67840,0.962362,0.825103,0.089942,0.071418,-0.288297,2.201519,-0.595122,1.885705,-0.421986,2.029721,-0.771816,1.729195,-0.647224,2.344619
68160,0.977133,0.825185,0.103342,0.083327,-0.285307,2.202913,-0.591067,1.887182,-0.418853,2.031380,-0.766961,1.730040,-0.644358,2.346686
68480,0.988038,0.825401,0.080915,0.065988,-0.281906,2.203129,-0.587492,1.888384,-0.416403,2.033587,-0.762331,1.730925,-0.641563,2.348390
68800,0.960984,0.825634,0.092751,0.073590,-0.278933,2.205335,-0.583864,1.889497,-0.413096,2.035198,-0.757620,1.731883,-0.638447,2.349036
69120,0.986233,0.825755,0.080965,0.065937,-0.276055,2.206846,-0.580054,1.891010,-0.409069,2.035869,-0.752902,1.732885,-0.635670,2.350406
69440,0.985644,0.825907,0.086033,0.070035,-0.273036,2.208069,-0.576597,1.891699,-0.406512,2.037757,-0.748373,1.733844,-0.632127,2.352122
69760,0.947220,0.825926,0.104866,0.082041,-0.270190,2.210269,-0.572491,1.893381,-0.403910,2.039623,-0.743859,1.734893,-0.629352,2.354389
70080,0.966655,0.826012,0.101229,0.080828,-0.267847,2.212400,-0.568510,1.895030,-0.400873,2.041697,-0.739392,1.736066,-0.627010,2.356506
70400,0.934808,0.826181,0.108619,0.083889,-0.264982,2.214633,-0.564489,1.896706,-0.398573,2.043504,-0.735007,1.737247,-0.623421,2.358543
70720,0.961958,0.826447,0.084922,0.067514,-0.262427,2.216182,-0.560954,1.898350,-0.395804,2.045716,-0.730660,1.738562,-0.620800,2.360178
71040,0.968613,0.826518,0.096788,0.077486,-0.258836,2.216989,-0.557190,1.899778,-0.392737,2.047113,-0.726223,1.739928,-0.617606,2.362292
71360,0.975975,0.826664,0.076323,0.061578,-0.256038,2.218479,-0.553291,1.901302,-0.389380,2.048902,-0.721957,1.741287,-0.614980,2.363966
71680,0.964115,0.826825,0.097179,0.077466,-0.253086,2.220905,-0.549525,1.902665,-0.387313,2.051054,-0.717649,1.742673,-0.611986,2.365606
72000,0.972002,0.826942,0.101748,0.081784,-0.250554,2.222505,-0.545533,1.904585,-0.383850,2.052989,-0.713420,1.744155,-0.609616,2.367753
72320,0.953862,0.826996,0.088239,0.069606,-0.247537,2.224948,-0.542028,1.906088,-0.381339,2.054656,-0.709270,1.745607,-0.606264,2.369712
72640,0.966628,0.827069,0.095324,0.076209,-0.244654,2.226506,-0.538260,1.907784,-0.378222,2.056765,-0.705108,1.747157,-0.603820,2.371814
72960,0.962526,0.827346,0.100881,0.080336,-0.241513,2.227876,-0.534440,1.909436,-0.375914,2.058565,-0.701007,1.748710,-0.600917,2.373342
73280,0.957022,0.827420,0.097808,0.077450,-0.238835,2.230857,-0.531120,1.910900,-0.373087,2.060799,-0.697008,1.750314,-0.598210,2.374773
73600,0.973444,0.827377,0.102608,0.082641,-0.236335,2.233567,-0.527355,1.912847,-0.369990,2.062217,-0.692917,1.751936,-0.595693,2.377210
73920,0.986932,0.827599,0.106539,0.087019,-0.233700,2.235839,-0.523498,1.914723,-0.367343,2.064475,-0.688891,1.753610,-0.592599,2.379075
74240,0.963194,0.827735,0.078743,0.062779,-0.230389,2.236208,-0.520076,1.916268,-0.364373,2.066011,-0.684942,1.755252,-0.590160,2.381001
74560,0.991428,0.828198,0.085863,0.070502,-0.227260,2.236554,-0.516721,1.917613,-0.361779,2.068295,-0.681007,1.756945,-0.586731,2.382199
74880,0.991062,0.828633,0.067032,0.055049,-0.224117,2.236709,-0.513223,1.918770,-0.357194,2.069036,-0.677049,1.758606,-0.583317,2.382555
75200,0.986110,0.828970,0.065623,0.053644,-0.221044,2.236495,-0.509823,1.919111,-0.353157,2.069413,-0.673056,1.760055,-0.580214,2.383062
75520,0.972619,0.829449,0.063779,0.051453,-0.218057,2.235957,-0.506889,1.919606,-0.349400,2.070055,-0.669152,1.761360,-0.576694,2.383333
75840,0.977060,0.830012,0.060609,0.049152,-0.215151,2.235203,-0.503394,1.920381,-0.346140,2.070971,-0.665205,1.762607,-0.573494,2.383730
76160,0.966181,0.830547,0.053229,0.042714,-0.212383,2.234050,-0.500193,1.920382,-0.341413,2.071030,-0.661188,1.763791,-0.569969,2.383581
76480,0.941920,0.831195,0.057161,0.044752,-0.209979,2.232256,-0.496740,1.920465,-0.338086,2.071713,-0.657250,1.764792,-0.566765,2.383983
76800,0.954597,0.831855,0.046573,0.036983,-0.207686,2.230324,-0.493542,1.920221,-0.334735,2.072127,-0.653365,1.765701,-0.563742,2.384052
77120,0.943322,0.832677,0.024930,0.019582,-0.205331,2.228469,-0.489943,1.920204,-0.331939,2.071040,-0.649459,1.766438,-0.560734,2.383469
77440,0.854457,0.833580,0.013238,0.009429,-0.202887,2.226747,-0.486757,1.919240,-0.330895,2.068300,-0.645606,1.766833,-0.558205,2.381850
77760,0.892065,0.834708,0.008623,0.006421,-0.200348,2.225145,-0.483943,1.917637,-0.331589,2.064805,-0.641928,1.766736,-0.556152,2.378549
78080,0.970756,0.835393,0.005105,0.004140,-0.197731,2.223689,-0.481397,1.915507,-0.330171,2.060782,-0.638241,1.766044,-0.553993,2.375278
78400,0.993868,0.835577,0.004546,0.003775,-0.194956,2.222123,-0.478736,1.913549,-0.326560,2.058316,-0.634638,1.765128,-0.551673,2.373236
78720,0.971931,0.835705,0.025432,0.020657,-0.192321,2.220701,-0.475714,1.912016,-0.323135,2.057926,-0.630900,1.764288,-0.548754,2.372451
79040,0.981955,0.835733,0.034446,0.028269,-0.189640,2.219359,-0.472582,1.910956,-0.319497,2.058659,-0.627257,1.763589,-0.545746,2.372389
79360,0.990423,0.835885,0.023806,0.019708,-0.186941,2.218073,-0.469327,1.910232,-0.315721,2.058716,-0.623557,1.762981,-0.542747,2.371945
79680,0.972650,0.836115,0.015448,0.012563,-0.184196,2.216877,-0.466039,1.909582,-0.312525,2.057624,-0.619925,1.762353,-0.539818,2.371178
80000,0.878493,0.836535,0.007710,0.005666,-0.181435,2.215707,-0.462845,1.908705,-0.311502,2.054884,-0.616426,1.761496,-0.537092,2.369831
80320,0.868181,0.837323,0.001561,0.001135,-0.178698,2.214492,-0.459963,1.907264,-0.312614,2.052063,-0.613169,1.760269,-0.534746,2.366727
80640,0.974824,0.837793,0.000000,0.000000,-0.175939,2.212966,-0.457424,1.905258,-0.311911,2.047519,-0.610077,1.758621,-0.532760,2.363250
80960,0.995877,0.837716,0.000000,0.000000,-0.173274,2.211225,-0.455071,1.902912,-0.308931,2.043789,-0.607026,1.756648,-0.530667,2.360985
81280,0.958913,0.837510,0.013537,0.010872,-0.170719,2.209664,-0.452573,1.900746,-0.305548,2.042968,-0.603941,1.754839,-0.527900,2.359933
81600,0.963616,0.837272,0.020199,0.016297,-0.168117,2.208182,-0.449734,1.899110,-0.301795,2.043514,-0.600741,1.753297,-0.524914,2.359651
81920,0.975948,0.837093,0.033866,0.027667,-0.165480,2.206747,-0.446627,1.897959,-0.297792,2.044236,-0.597409,1.752021,-0.521923,2.359602
82240,0.986547,0.837212,0.030064,0.024832,-0.162828,2.205365,-0.443402,1.897206,-0.293763,2.044782,-0.594048,1.750961,-0.518399,2.358873
82560,0.994412,0.837259,0.018012,0.014996,-0.160024,2.203816,-0.440097,1.896559,-0.289361,2.044483,-0.590638,1.750053,-0.515417,2.358203
82880,0.986428,0.837417,0.027796,0.022961,-0.157339,2.202482,-0.436767,1.895891,-0.285687,2.044118,-0.587194,1.749115,-0.512477,2.357297
83200,0.996219,0.837542,0.015893,0.013261,-0.154621,2.201198,-0.433409,1.895287,-0.281679,2.043386,-0.583720,1.748280,-0.509521,2.356483
83520,0.995436,0.837751,0.017652,0.014720,-0.151907,2.199914,-0.430134,1.894612,-0.278433,2.043046,-0.580378,1.747400,-0.506689,2.355399
83840,0.939528,0.838066,0.007789,0.006133,-0.149220,2.198585,-0.426861,1.893872,-0.276377,2.040904,-0.577040,1.746490,-0.503926,2.354205
84160,0.878580,0.838576,0.000844,0.000622,-0.146594,2.197136,-0.423775,1.892699,-0.276544,2.037945,-0.573908,1.745250,-0.501650,2.352214
84480,0.980215,0.839015,0.000000,0.000000,-0.143939,2.195744,-0.421085,1.890854,-0.275905,2.034306,-0.570986,1.743535,-0.499510,2.348985
84800,0.998337,0.838955,0.000000,0.000000,-0.141176,2.194162,-0.418457,1.888874,-0.272542,2.031367,-0.568070,1.741794,-0.497302,2.346776
85120,0.992835,0.839086,0.017568,0.014635,-0.138442,2.192508,-0.415529,1.887161,-0.268487,2.030427,-0.564807,1.740462,-0.493882,2.345029
85440,0.947067,0.838998,0.022434,0.017826,-0.135848,2.191023,-0.412538,1.885791,-0.264947,2.030429,-0.561660,1.739170,-0.490867,2.344520
85760,0.988009,0.838871,0.029504,0.024453,-0.133186,2.189651,-0.409404,1.884721,-0.260911,2.031123,-0.558430,1.738033,-0.487870,2.344266
86080,0.996697,0.838858,0.021650,0.018102,-0.130505,2.188319,-0.406135,1.883883,-0.256589,2.030827,-0.555086,1.737027,-0.484881,2.343631
86400,0.991243,0.838994,0.022869,0.019019,-0.127817,2.186973,-0.402910,1.883014,-0.253363,2.030247,-0.551858,1.735931,-0.482034,2.342531
86720,0.975129,0.839152,0.008739,0.007151,-0.125137,2.185628,-0.399674,1.882125,-0.250743,2.028861,-0.548602,1.734872,-0.479139,2.341629
87040,0.880536,0.839476,0.000893,0.000660,-0.122448,2.184292,-0.396577,1.880968,-0.250002,2.026004,-0.545519,1.733567,-0.476608,2.339996
87360,0.926416,0.839829,0.000000,0.000000,-0.119801,2.182885,-0.393898,1.879230,-0.250985,2.022978,-0.542794,1.731802,-0.474849,2.337582
87680,0.985789,0.840010,0.000000,0.000000,-0.117264,2.181302,-0.391732,1.876846,-0.249835,2.018805,-0.540314,1.729586,-0.473024,2.334141
88000,0.986207,0.839897,0.001632,0.001352,-0.114750,2.179412,-0.389596,1.874332,-0.246976,2.016487,-0.537678,1.727480,-0.471006,2.331818
88320,0.970654,0.839729,0.015208,0.012396,-0.112411,2.177555,-0.387087,1.872232,-0.243129,2.015966,-0.534866,1.725628,-0.468238,2.330571
88640,0.977031,0.839556,0.022653,0.018582,-0.109980,2.175787,-0.384237,1.870658,-0.238951,2.016230,-0.531890,1.724097,-0.465273,2.329982
88960,0.980042,0.839544,0.025108,0.020659,-0.107475,2.174140,-0.381167,1.869497,-0.234996,2.016569,-0.528815,1.722804,-0.462329,2.329178
89280,0.972684,0.839621,0.017304,0.014132,-0.105038,2.172395,-0.377982,1.868620,-0.231147,2.016265,-0.525659,1.721699,-0.459344,2.328547
89600,0.990699,0.839590,0.011731,0.009758,-0.102649,2.170583,-0.374775,1.867796,-0.226981,2.015699,-0.522492,1.720654,-0.456484,2.327490
89920,0.984991,0.839901,0.004299,0.003556,-0.100216,2.168823,-0.371584,1.866856,-0.224420,2.013963,-0.519360,1.719457,-0.453816,2.325943
90240,0.954717,0.840401,0.000431,0.000346,-0.097714,2.167164,-0.368553,1.865605,-0.222787,2.011083,-0.516379,1.718033,-0.451343,2.324154
90560,0.855409,0.840655,0.000295,0.000212,-0.095092,2.165721,-0.365813,1.863910,-0.222896,2.007744,-0.513657,1.716228,-0.449252,2.321991
90880,0.824786,0.840719,0.003290,0.002281,-0.092280,2.164690,-0.363658,1.861616,-0.224528,2.005173,-0.511438,1.713982,-0.447834,2.319349
91200,0.758806,0.840676,0.005140,0.003279,-0.089354,2.164058,-0.362271,1.858823,-0.226453,2.002886,-0.509696,1.711393,-0.446082,2.314911
91520,0.756428,0.840290,0.004613,0.002932,-0.086418,2.163454,-0.361779,1.855811,-0.228820,2.001056,-0.508691,1.708507,-0.444953,2.311292
91840,0.825027,0.840117,0.000000,0.000000,-0.083645,2.162306,-0.362064,1.852739,-0.231309,1.999377,-0.508433,1.705504,-0.443913,2.306780
92160,0.826380,0.840504,0.000000,0.000000,-0.081325,2.160398,-0.363115,1.849814,-0.233726,1.997603,-0.508875,1.702513,-0.443234,2.300128
92480,0.781255,0.840686,0.000000,0.000000,-0.078980,2.158530,-0.364466,1.847056,-0.236217,1.995936,-0.509786,1.699629,-0.442453,2.294286
92800,0.674490,0.840917,0.000000,0.000000,-0.076559,2.156768,-0.366146,1.844494,-0.239105,1.995256,-0.511186,1.696940,-0.441569,2.288535
93120,0.646955,0.841161,0.000000,0.000000,-0.074061,2.155126,-0.368332,1.842429,-0.242079,1.994916,-0.513423,1.694921,-0.440655,2.282968
93440,0.670855,0.841494,0.000000,0.000000,-0.071473,2.153629,-0.370809,1.840689,-0.245018,1.994309,-0.515685,1.692928,-0.439397,2.276906
93760,0.624757,0.841589,0.000368,0.000193,-0.068809,2.152270,-0.373357,1.839065,-0.247902,1.993490,-0.518034,1.691051,-0.438360,2.271574
94080,0.607257,0.841809,0.001610,0.000823,-0.066052,2.151093,-0.376042,1.837671,-0.250722,1.992432,-0.520758,1.689780,-0.437184,2.265761
94400,0.579551,0.841969,0.001991,0.000971,-0.063244,2.150020,-0.378854,1.836577,-0.253482,1.991238,-0.523506,1.688587,-0.435861,2.260156
94720,0.625249,0.842052,0.002251,0.001185,-0.060428,2.149003,-0.381685,1.835495,-0.256139,1.989845,-0.526297,1.687413,-0.434557,2.254682
95040,0.602619,0.842075,0.000846,0.000429,-0.057638,2.147886,-0.384474,1.834365,-0.258711,1.988304,-0.529056,1.686177,-0.433378,2.249320
95360,0.734128,0.842191,0.000000,0.000000,-0.055190,2.146157,-0.387281,1.833249,-0.261183,1.986611,-0.531833,1.684961,-0.432370,2.244030
95680,0.834706,0.842532,0.000000,0.000000,-0.053649,2.143623,-0.389949,1.831823,-0.263528,1.984756,-0.534563,1.683643,-0.431551,2.238768
96000,0.914322,0.843017,0.000000,0.000000,-0.053179,2.140682,-0.392445,1.830054,-0.265745,1.982743,-0.536742,1.681553,-0.430953,2.233553
96320,0.932532,0.843627,0.000000,0.000000,-0.053522,2.137718,-0.394806,1.828094,-0.267795,1.980555,-0.538883,1.679437,-0.430584,2.228394
96640,0.986917,0.844403,0.000000,0.000000,-0.055764,2.132862,-0.397220,1.826161,-0.269678,1.978226,-0.541063,1.677337,-0.431186,2.225037
96960,0.985679,0.844785,0.000000,0.000000,-0.057945,2.126941,-0.399677,1.824228,-0.271396,1.975763,-0.543201,1.675207,-0.433854,2.223007
97280,0.979172,0.845269,0.000000,0.000000,-0.060544,2.124638,-0.402062,1.822294,-0.272939,1.973197,-0.545352,1.673100,-0.436398,2.218980
97600,0.978488,0.846358,0.000000,0.000000,-0.065068,2.119428,-0.404238,1.820054,-0.274279,1.970515,-0.547458,1.670933,-0.438137,2.216089
97920,0.916740,0.846555,0.000000,0.000000,-0.068048,2.113056,-0.406222,1.817698,-0.275414,1.967740,-0.549454,1.668707,-0.441286,2.215525
98240,0.970407,0.846395,0.000000,0.000000,-0.069991,2.109882,-0.408180,1.815365,-0.276362,1.964901,-0.551340,1.666336,-0.444461,2.213650
98560,0.966478,0.847106,0.000000,0.000000,-0.074231,2.107827,-0.409744,1.812767,-0.277096,1.961994,-0.552831,1.663714,-0.446552,2.210087
98880,0.883841,0.847511,0.000000,0.000000,-0.078193,2.102863,-0.410912,1.809962,-0.277612,1.959030,-0.553983,1.660940,-0.449228,2.208885
99200,0.943078,0.847209,0.000000,0.000000,-0.080420,2.097710,-0.411888,1.807085,-0.277921,1.955959,-0.555033,1.658119,-0.452480,2.208632
99520,0.884627,0.847470,0.000000,0.000000,-0.083065,2.095823,-0.412301,1.804113,-0.278003,1.952621,-0.555384,1.655161,-0.455240,2.205096
99840,0.908671,0.848165,0.000000,0.000000,-0.087128,2.092885,-0.412693,1.801124,-0.277830,1.949051,-0.555500,1.652157,-0.456934,2.202173
100160,0.774136,0.848134,0.000000,0.000000,-0.089936,2.087589,-0.412824,1.798067,-0.277246,1.945016,-0.555539,1.649134,-0.460024,2.201667
100480,0.845026,0.847527,0.000000,0.000000,-0.091679,2.084500,-0.412580,1.795016,-0.276199,1.940622,-0.555501,1.646085,-0.462953,2.201193
100800,0.801897,0.847902,0.000000,0.000000,-0.095100,2.083791,-0.411993,1.791947,-0.274643,1.936177,-0.554864,1.643050,-0.465374,2.197316
101120,0.830719,0.848330,0.000000,0.000000,-0.098662,2.081388,-0.411172,1.788906,-0.273417,1.932580,-0.554041,1.640088,-0.467212,2.195030
101440,0.770624,0.848233,0.000000,0.000000,-0.101088,2.076182,-0.410420,1.785830,-0.272428,1.928884,-0.553276,1.637103,-0.470147,2.194827
101760,0.821487,0.847785,0.000000,0.000000,-0.102874,2.073831,-0.409474,1.782802,-0.271400,1.924957,-0.552500,1.634095,-0.472960,2.193807
102080,0.836512,0.848230,0.000000,0.000000,-0.105999,2.073227,-0.408587,1.779729,-0.270297,1.921163,-0.551617,1.631112,-0.474897,2.189703
102400,0.831255,0.848534,0.000000,0.000000,-0.109203,2.070100,-0.407676,1.776639,-0.269367,1.917502,-0.550767,1.628111,-0.477005,2.187632
102720,0.849880,0.848184,0.000000,0.000000,-0.110813,2.065708,-0.406876,1.773463,-0.268252,1.913553,-0.549935,1.625085,-0.479971,2.187015
103040,0.797956,0.848341,0.000000,0.000000,-0.113245,2.064045,-0.405910,1.770371,-0.266929,1.909672,-0.549042,1.622071,-0.482288,2.183700
103360,0.833296,0.848582,0.000000,0.000000,-0.116155,2.063245,-0.404917,1.767237,-0.265607,1.905920,-0.548077,1.619063,-0.483650,2.180516
103680,0.743561,0.848571,0.000000,0.000000,-0.118771,2.058744,-0.403913,1.764077,-0.264308,1.902120,-0.547080,1.616053,-0.486437,2.179588
104000,0.849908,0.848079,0.000000,0.000000,-0.120118,2.055423,-0.402902,1.760919,-0.263160,1.898399,-0.546114,1.613016,-0.489306,2.178778
104320,0.764947,0.848457,0.000000,0.000000,-0.122875,2.054420,-0.401879,1.757766,-0.262276,1.894813,-0.545179,1.609990,-0.491173,2.174545
104640,0.866825,0.848836,0.000000,0.000000,-0.125741,2.053524,-0.400837,1.754594,-0.261293,1.891144,-0.544281,1.606923,-0.490309,2.171682
104960,0.835321,0.849363,0.006604,0.004686,-0.127902,2.049480,-0.399581,1.751469,-0.260237,1.887500,-0.543307,1.603885,-0.487644,2.170436
